hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,is_corporate_booking,customer_group,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,revenue,arrival_date,guest_count,room_changed
City Hotel,0,87,2015,December,53,29,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,95.7,0,1,Check-Out,"Friday, January 1, 2016",3,287.1,"Tuesday, December 29, 2015",2,No change
City Hotel,0,67,2015,December,53,27,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,103.14,0,1,Check-Out,"Friday, January 1, 2016",5,515.7,"Sunday, December 27, 2015",2,No change
City Hotel,0,65,2015,December,53,30,0,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,113.4,0,1,Check-Out,"Friday, January 1, 2016",2,226.8,"Wednesday, December 30, 2015",2,No change
City Hotel,0,80,2015,December,53,31,0,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,122.4,1,1,Check-Out,"Friday, January 1, 2016",1,122.4,"Thursday, December 31, 2015",2,No change
City Hotel,0,61,2015,December,53,28,1,3,2,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,92.5,0,1,Check-Out,"Friday, January 1, 2016",4,370,"Monday, December 28, 2015",2,No change
City Hotel,0,98,2015,December,53,29,0,3,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient-Party,52.7,0,1,Check-Out,"Friday, January 1, 2016",3,158.1,"Tuesday, December 29, 2015",1,No change
City Hotel,0,97,2015,December,53,30,0,2,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient,70,0,1,Check-Out,"Friday, January 1, 2016",2,140,"Wednesday, December 30, 2015",2,No change
City Hotel,0,98,2015,December,53,29,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient-Party,52.7,0,0,Check-Out,"Friday, January 1, 2016",3,158.1,"Tuesday, December 29, 2015",1,No change
City Hotel,0,97,2015,December,53,28,1,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Non-Corporate,0,Transient,53.38,0,0,Check-Out,"Friday, January 1, 2016",4,213.52,"Monday, December 28, 2015",2,No change
City Hotel,0,98,2015,December,53,29,0,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient-Party,59.5,0,2,Check-Out,"Friday, January 1, 2016",3,178.5,"Tuesday, December 29, 2015",2,No change
City Hotel,0,1,2015,December,53,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,135,0,0,Check-Out,"Friday, January 1, 2016",1,135,"Thursday, December 31, 2015",2,No change
City Hotel,0,98,2015,December,53,29,0,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient-Party,59.5,0,1,Check-Out,"Friday, January 1, 2016",3,178.5,"Tuesday, December 29, 2015",2,No change
City Hotel,0,97,2015,December,53,29,0,3,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient,62,0,1,Check-Out,"Friday, January 1, 2016",3,186,"Tuesday, December 29, 2015",1,No change
City Hotel,0,57,2015,December,52,25,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Non-Corporate,0,Transient,72.47,0,0,Check-Out,"Friday, January 1, 2016",7,507.29,"Friday, December 25, 2015",2,No change
City Hotel,0,6,2015,December,53,31,0,1,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,118,NULL,0,Non-Corporate,0,Transient,77.5,0,0,Check-Out,"Friday, January 1, 2016",1,77.5,"Thursday, December 31, 2015",3,No change
City Hotel,0,96,2015,December,53,27,2,3,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,75,0,1,Check-Out,"Friday, January 1, 2016",5,375,"Sunday, December 27, 2015",3,No change
City Hotel,0,58,2015,December,53,28,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Group,95.4,0,0,Check-Out,"Friday, January 1, 2016",4,381.6,"Monday, December 28, 2015",2,No change
City Hotel,0,72,2015,December,53,27,2,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,128.22,0,2,Check-Out,"Saturday, January 2, 2016",6,769.32,"Sunday, December 27, 2015",2,No change
City Hotel,0,70,2015,December,53,29,0,4,2,1,0,HB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,190.78,0,2,Check-Out,"Saturday, January 2, 2016",4,763.12,"Tuesday, December 29, 2015",3,Changed
City Hotel,0,70,2015,December,53,29,0,4,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,160.03,0,1,Check-Out,"Saturday, January 2, 2016",4,640.12,"Tuesday, December 29, 2015",2,Changed
City Hotel,0,97,2015,December,53,29,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,60.5,0,1,Check-Out,"Saturday, January 2, 2016",4,242,"Tuesday, December 29, 2015",2,No change
City Hotel,0,103,2015,December,53,29,0,4,2,0,1,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,117.25,0,3,Check-Out,"Saturday, January 2, 2016",4,469,"Tuesday, December 29, 2015",3,No change
City Hotel,0,103,2015,December,53,29,0,4,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,143.5,0,3,Check-Out,"Saturday, January 2, 2016",4,574,"Tuesday, December 29, 2015",3,Changed
City Hotel,0,103,2015,December,53,29,0,4,2,1,0,BB,ESP,Direct,Direct,0,0,0,A,D,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,132.25,0,3,Check-Out,"Saturday, January 2, 2016",4,529,"Tuesday, December 29, 2015",3,Changed
City Hotel,0,103,2015,December,53,29,0,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,117.25,0,2,Check-Out,"Saturday, January 2, 2016",4,469,"Tuesday, December 29, 2015",2,No change
City Hotel,0,49,2015,December,53,28,1,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Non-Corporate,0,Transient,145.61,0,1,Check-Out,"Saturday, January 2, 2016",5,728.05,"Monday, December 28, 2015",2,No change
City Hotel,0,58,2015,December,53,28,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,109.4,0,2,Check-Out,"Saturday, January 2, 2016",5,547,"Monday, December 28, 2015",2,No change
City Hotel,0,86,2015,December,53,30,0,3,2,0,0,BB,CRI,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,81.86,0,1,Check-Out,"Saturday, January 2, 2016",3,245.58,"Wednesday, December 30, 2015",2,No change
City Hotel,0,86,2015,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,81.86,0,1,Check-Out,"Saturday, January 2, 2016",3,245.58,"Wednesday, December 30, 2015",2,No change
City Hotel,0,0,2015,December,53,30,0,3,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,3,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,111,0,0,Check-Out,"Saturday, January 2, 2016",3,333,"Wednesday, December 30, 2015",2,No change
City Hotel,0,72,2015,December,53,30,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,120.67,0,0,Check-Out,"Saturday, January 2, 2016",3,362.01,"Wednesday, December 30, 2015",2,No change
City Hotel,0,41,2015,December,53,30,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,128,1,0,Check-Out,"Saturday, January 2, 2016",3,384,"Wednesday, December 30, 2015",2,No change
City Hotel,0,41,2015,December,53,30,0,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,119,0,0,Check-Out,"Saturday, January 2, 2016",3,357,"Wednesday, December 30, 2015",2,No change
City Hotel,0,41,2015,December,53,30,0,3,1,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,118.66,0,0,Check-Out,"Saturday, January 2, 2016",3,355.98,"Wednesday, December 30, 2015",1,No change
City Hotel,0,69,2015,December,53,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,119.8,1,2,Check-Out,"Saturday, January 2, 2016",2,239.6,"Thursday, December 31, 2015",2,No change
City Hotel,0,89,2015,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Non-Corporate,0,Transient,79.82,0,0,Check-Out,"Saturday, January 2, 2016",3,239.46,"Wednesday, December 30, 2015",2,No change
City Hotel,0,59,2015,December,53,28,1,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,86.41,1,0,Check-Out,"Saturday, January 2, 2016",5,432.05,"Monday, December 28, 2015",2,No change
City Hotel,0,1,2015,December,53,29,0,4,2,2,1,BB,FRA,Groups,TA/TO,0,0,0,B,G,2,No Deposit,29,NULL,0,Non-Corporate,0,Transient,145,0,1,Check-Out,"Saturday, January 2, 2016",4,580,"Tuesday, December 29, 2015",5,Changed
City Hotel,0,69,2015,December,53,30,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient-Party,93.52,0,0,Check-Out,"Saturday, January 2, 2016",3,280.56,"Wednesday, December 30, 2015",2,No change
City Hotel,0,2,2015,December,53,30,0,3,2,1,1,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,268.17,0,3,Check-Out,"Saturday, January 2, 2016",3,804.51,"Wednesday, December 30, 2015",4,No change
City Hotel,0,1,2015,December,53,31,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,216,0,1,Check-Out,"Saturday, January 2, 2016",2,432,"Thursday, December 31, 2015",4,No change
City Hotel,0,93,2015,December,53,30,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Non-Corporate,0,Group,60.67,0,0,Check-Out,"Saturday, January 2, 2016",3,182.01,"Wednesday, December 30, 2015",2,No change
City Hotel,0,57,2015,December,53,30,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,104.17,0,2,Check-Out,"Saturday, January 2, 2016",3,312.51,"Wednesday, December 30, 2015",2,No change
City Hotel,0,0,2016,January,1,1,0,1,3,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,186,0,0,Check-Out,"Saturday, January 2, 2016",1,186,"Friday, January 1, 2016",4,Changed
City Hotel,0,93,2015,December,53,30,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,11,NULL,0,Non-Corporate,0,Transient,118.19,0,0,Check-Out,"Saturday, January 2, 2016",3,354.57,"Wednesday, December 30, 2015",2,Changed
City Hotel,0,95,2015,December,53,29,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Non-Corporate,0,Group,60.5,0,0,Check-Out,"Saturday, January 2, 2016",4,242,"Tuesday, December 29, 2015",2,No change
City Hotel,0,58,2015,December,53,27,2,4,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Non-Corporate,0,Transient,78.53,0,1,Check-Out,"Saturday, January 2, 2016",6,471.18,"Sunday, December 27, 2015",2,No change
City Hotel,0,99,2015,December,53,30,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,60.67,0,0,Check-Out,"Saturday, January 2, 2016",3,182.01,"Wednesday, December 30, 2015",2,Changed
City Hotel,0,43,2016,January,1,1,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,107,0,0,Check-Out,"Saturday, January 2, 2016",1,107,"Friday, January 1, 2016",2,No change
City Hotel,0,52,2015,December,53,31,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,207,1,2,Check-Out,"Saturday, January 2, 2016",2,414,"Thursday, December 31, 2015",4,No change
City Hotel,0,68,2015,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Non-Corporate,0,Transient,93.78,0,0,Check-Out,"Saturday, January 2, 2016",3,281.34,"Wednesday, December 30, 2015",2,No change
City Hotel,0,10,2015,December,53,31,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,39,NULL,0,Non-Corporate,0,Transient,206.55,0,0,Check-Out,"Saturday, January 2, 2016",2,413.1,"Thursday, December 31, 2015",2,No change
City Hotel,0,0,2015,December,53,29,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Non-Corporate,0,Group,60.25,0,0,Check-Out,"Saturday, January 2, 2016",4,241,"Tuesday, December 29, 2015",2,No change
City Hotel,0,72,2015,December,53,27,2,4,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,173.39,0,3,Check-Out,"Saturday, January 2, 2016",6,1040.34,"Sunday, December 27, 2015",3,No change
City Hotel,1,21,2016,January,2,5,2,8,1,0,0,SC,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient,55.2,0,0,Canceled,"Saturday, January 2, 2016",10,552,"Tuesday, January 5, 2016",1,No change
City Hotel,1,228,2016,July,31,27,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,E,E,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient,92.48,0,0,Canceled,"Saturday, January 2, 2016",2,184.96,"Wednesday, July 27, 2016",2,No change
City Hotel,1,24,2016,January,1,2,1,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,112,0,1,No-Show,"Saturday, January 2, 2016",2,224,"Saturday, January 2, 2016",3,No change
City Hotel,0,71,2015,December,53,29,0,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,112.58,0,1,Check-Out,"Sunday, January 3, 2016",5,562.9,"Tuesday, December 29, 2015",3,Changed
City Hotel,0,93,2015,December,53,30,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28,NULL,0,Non-Corporate,0,Group,61,0,0,Check-Out,"Sunday, January 3, 2016",4,244,"Wednesday, December 30, 2015",2,No change
City Hotel,0,72,2015,December,52,23,2,9,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,58.91,0,1,Check-Out,"Sunday, January 3, 2016",11,648.01,"Wednesday, December 23, 2015",2,No change
City Hotel,0,63,2015,December,53,30,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,115.5,0,1,Check-Out,"Sunday, January 3, 2016",4,462,"Wednesday, December 30, 2015",2,No change
City Hotel,0,49,2015,December,53,30,0,4,2,1,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,85,0,0,Check-Out,"Sunday, January 3, 2016",4,340,"Wednesday, December 30, 2015",3,Changed
City Hotel,0,49,2015,December,53,30,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,71,0,0,Check-Out,"Sunday, January 3, 2016",4,284,"Wednesday, December 30, 2015",2,No change
City Hotel,0,49,2015,December,53,30,0,4,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,71,0,0,Check-Out,"Sunday, January 3, 2016",4,284,"Wednesday, December 30, 2015",2,No change
City Hotel,0,81,2015,December,53,30,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,110.8,0,3,Check-Out,"Sunday, January 3, 2016",4,443.2,"Wednesday, December 30, 2015",2,No change
City Hotel,0,46,2016,January,1,1,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Non-Corporate,0,Transient,71,0,0,Check-Out,"Sunday, January 3, 2016",2,142,"Friday, January 1, 2016",2,No change
City Hotel,0,81,2015,December,53,30,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,110.8,0,3,Check-Out,"Sunday, January 3, 2016",4,443.2,"Wednesday, December 30, 2015",2,No change
City Hotel,0,69,2015,December,53,30,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Contract,111.3,0,1,Check-Out,"Sunday, January 3, 2016",4,445.2,"Wednesday, December 30, 2015",2,No change
City Hotel,0,97,2015,December,53,30,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,61,0,0,Check-Out,"Sunday, January 3, 2016",4,244,"Wednesday, December 30, 2015",2,Changed
City Hotel,0,7,2015,December,53,30,0,4,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,71,0,0,Check-Out,"Sunday, January 3, 2016",4,284,"Wednesday, December 30, 2015",2,No change
City Hotel,0,84,2015,December,53,31,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,100.33,0,0,Check-Out,"Sunday, January 3, 2016",3,300.99,"Thursday, December 31, 2015",2,No change
City Hotel,0,55,2015,December,53,31,0,3,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,62.67,0,0,Check-Out,"Sunday, January 3, 2016",3,188.01,"Thursday, December 31, 2015",1,No change
City Hotel,0,75,2016,January,1,2,0,1,2,2,0,BB,JPN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,180.2,1,1,Check-Out,"Sunday, January 3, 2016",1,180.2,"Saturday, January 2, 2016",4,No change
City Hotel,0,54,2015,December,53,31,0,3,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,62.67,0,0,Check-Out,"Sunday, January 3, 2016",3,188.01,"Thursday, December 31, 2015",1,No change
City Hotel,0,50,2015,December,53,31,0,3,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,99.67,0,1,Check-Out,"Sunday, January 3, 2016",3,299.01,"Thursday, December 31, 2015",3,No change
City Hotel,0,50,2015,December,53,31,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,65.67,0,0,Check-Out,"Sunday, January 3, 2016",3,197.01,"Thursday, December 31, 2015",1,No change
City Hotel,0,60,2015,December,53,29,0,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,98.21,0,0,Check-Out,"Sunday, January 3, 2016",5,491.05,"Tuesday, December 29, 2015",2,No change
City Hotel,0,69,2016,January,1,1,0,2,2,1,0,BB,JPN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,171.2,0,3,Check-Out,"Sunday, January 3, 2016",2,342.4,"Friday, January 1, 2016",3,No change
City Hotel,0,0,2016,January,1,2,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,95,0,0,Check-Out,"Sunday, January 3, 2016",1,95,"Saturday, January 2, 2016",2,Changed
City Hotel,0,75,2015,December,53,27,2,5,2,1,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,113.81,0,1,Check-Out,"Sunday, January 3, 2016",7,796.67,"Sunday, December 27, 2015",3,No change
City Hotel,0,50,2015,December,53,31,0,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,71.33,0,0,Check-Out,"Sunday, January 3, 2016",3,213.99,"Thursday, December 31, 2015",2,No change
City Hotel,0,29,2015,December,53,31,0,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,115,0,1,Check-Out,"Sunday, January 3, 2016",3,345,"Thursday, December 31, 2015",2,Changed
City Hotel,0,77,2015,December,53,31,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Contract,109.93,0,1,Check-Out,"Sunday, January 3, 2016",3,329.79,"Thursday, December 31, 2015",2,No change
City Hotel,0,0,2016,January,1,2,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,85,85,1,Corporate,0,Transient,72,0,0,Check-Out,"Sunday, January 3, 2016",1,72,"Saturday, January 2, 2016",2,Changed
City Hotel,0,50,2015,December,53,31,0,3,2,0,1,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Non-Corporate,0,Transient-Party,71.33,0,0,Check-Out,"Sunday, January 3, 2016",3,213.99,"Thursday, December 31, 2015",3,No change
City Hotel,0,0,2016,January,1,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,95,0,0,Check-Out,"Sunday, January 3, 2016",1,95,"Saturday, January 2, 2016",2,No change
City Hotel,0,29,2015,December,53,31,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,118,0,0,Check-Out,"Sunday, January 3, 2016",3,354,"Thursday, December 31, 2015",2,No change
City Hotel,0,43,2015,December,53,31,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,118,0,0,Check-Out,"Sunday, January 3, 2016",3,354,"Thursday, December 31, 2015",2,No change
City Hotel,0,55,2015,December,53,31,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,71.33,0,0,Check-Out,"Sunday, January 3, 2016",3,213.99,"Thursday, December 31, 2015",2,No change
City Hotel,0,41,2015,December,53,31,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,118,0,0,Check-Out,"Sunday, January 3, 2016",3,354,"Thursday, December 31, 2015",2,Changed
City Hotel,0,40,2015,December,53,31,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,118,0,1,Check-Out,"Sunday, January 3, 2016",3,354,"Thursday, December 31, 2015",2,No change
City Hotel,0,43,2015,December,53,31,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,137.33,0,0,Check-Out,"Sunday, January 3, 2016",3,411.99,"Thursday, December 31, 2015",2,No change
City Hotel,0,68,2015,December,53,31,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient-Party,71.33,0,1,Check-Out,"Sunday, January 3, 2016",3,213.99,"Thursday, December 31, 2015",2,No change
City Hotel,0,40,2015,December,53,31,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,118,0,0,Check-Out,"Sunday, January 3, 2016",3,354,"Thursday, December 31, 2015",2,No change
City Hotel,0,18,2016,January,1,2,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient,54,0,0,Check-Out,"Sunday, January 3, 2016",1,54,"Saturday, January 2, 2016",2,No change
City Hotel,0,42,2015,December,53,31,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Non-Corporate,0,Transient,118,0,0,Check-Out,"Sunday, January 3, 2016",3,354,"Thursday, December 31, 2015",2,No change
City Hotel,0,72,2015,December,52,23,2,9,2,0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,58.91,0,1,Check-Out,"Sunday, January 3, 2016",11,648.01,"Wednesday, December 23, 2015",2,No change
